event_id,name,type,date,time,location,city,desc,image,created_at
8416,Sunderkand Path,Jagran,2025-10-05,09:00,"ISKCON Temple, Sector 23",Mumbai,Morning pooja followed by community lunch,noimage.jpg,2025-07-15 07:38:55
8417,Kirtan Mela,Satsang,2025-09-01,11:00,"Radha Krishna Mandir, Sector 26",Pune,Live bhajan by local artists,shivratri.jpg,2025-07-15 07:38:55
8418,Satsang Sabha,Bhajan,2025-10-16,19:00,"Vaishno Devi Mandir, Sector 35",Bangalore,Path and kirtan with spiritual leaders,janmashtami.jpg,2025-07-15 07:38:55
8419,Krishna Janmashtami,Jagran,2025-09-18,16:00,"Kalka Mandir, Sector 46",Varanasi,Morning pooja followed by community lunch,janmashtami.jpg,2025-07-15 07:38:55
8420,Radha Ashtami,Bhajan,2025-09-09,18:45,"Vaishno Devi Mandir, Sector 9",Pune,Morning pooja followed by community lunch,ramayan.jpg,2025-07-15 07:38:55
8421,Ganesh Chaturthi,Jagran,2025-09-12,06:15,"Hanuman Mandir, Sector 17",Ahmedabad,All-night Jagran with langar,janmashtami.jpg,2025-07-15 07:38:55
8422,Bhajan Sandhya,Bhajan,2025-10-10,18:30,"Hanuman Mandir, Sector 26",Pune,Special spiritual event with prasad,shivratri.jpg,2025-07-15 07:38:55
8423,Satsang Sabha,Bhajan,2025-10-03,13:30,"Vaishno Devi Mandir, Sector 45",Chennai,Morning pooja followed by community lunch,janmashtami.jpg,2025-07-15 07:38:55
8424,Ganesh Chaturthi,Jagran,2025-08-14,18:15,"Hanuman Mandir, Sector 49",Pune,Morning pooja followed by community lunch,shivratri.jpg,2025-07-15 07:38:55
8425,Hanuman Jayanti,Bhajan,2025-10-02,13:45,"Vaishno Devi Mandir, Sector 22",Lucknow,Morning pooja followed by community lunch,matachowki.jpg,2025-07-15 07:38:55
8426,Ramayan Paath,Jagran,2025-10-10,16:45,"Radha Krishna Mandir, Sector 27",Varanasi,Live bhajan by local artists,matachowki.jpg,2025-07-15 07:38:55
8427,Shivratri Pooja,Bhajan,2025-10-03,06:15,"Durga Mandir, Sector 30",Mumbai,All-night Jagran with langar,janmashtami.jpg,2025-07-15 07:38:55
8428,Bhajan Sandhya,Bhajan,2025-08-31,15:15,"Shiv Mandir, Sector 1",Mumbai,Special spiritual event with prasad,janmashtami.jpg,2025-07-15 07:38:55
8429,Ramayan Paath,Jagran,2025-08-05,06:45,"Hanuman Mandir, Sector 4",Pune,Path and kirtan with spiritual leaders,janmashtami.jpg,2025-07-15 07:38:55
8430,Lakshmi Poojan,Bhajan,2025-10-10,11:45,"Radha Krishna Mandir, Sector 14",Lucknow,All-night Jagran with langar,bhajan.jpg,2025-07-15 07:38:55
8431,Ramayan Paath,Satsang,2025-10-04,20:15,"Shiv Mandir, Sector 49",Lucknow,Special spiritual event with prasad,ramayan.jpg,2025-07-15 07:38:55
8432,Satsang Sabha,Bhajan,2025-08-19,12:00,"Hanuman Mandir, Sector 40",Lucknow,All-night Jagran with langar,sunderkand.jpg,2025-07-15 07:38:55
8433,Kirtan Mela,Bhajan,2025-10-03,17:30,"Hanuman Mandir, Sector 31",Ahmedabad,Special spiritual event with prasad,shivratri.jpg,2025-07-15 07:38:55
8434,Sunderkand Path,Bhajan,2025-09-21,13:30,"ISKCON Temple, Sector 31",Lucknow,Live bhajan by local artists,matachowki.jpg,2025-07-15 07:38:55
8435,Kirtan Mela,Jagran,2025-10-27,13:45,"Hanuman Mandir, Sector 13",Bangalore,All-night Jagran with langar,matachowki.jpg,2025-07-15 07:38:55
8436,Mata Ki Chowki,Pooja,2025-09-13,15:00,"Durga Mandir, Sector 6",Hyderabad,All-night Jagran with langar,shivratri.jpg,2025-07-15 07:38:55
8437,Hanuman Jayanti,Pooja,2025-09-29,09:15,"ISKCON Temple, Sector 24",Lucknow,All-night Jagran with langar,ramayan.jpg,2025-07-15 07:38:55
8438,Bhajan Sandhya,Bhajan,2025-09-17,09:15,"Radha Krishna Mandir, Sector 8",Jaipur,Special spiritual event with prasad,janmashtami.jpg,2025-07-15 07:38:55
8439,Durga Saptashati,Jagran,2025-08-25,15:30,"ISKCON Temple, Sector 10",Mumbai,All-night Jagran with langar,ramayan.jpg,2025-07-15 07:38:55
8440,Navratri Bhajan,Jagran,2025-10-05,08:45,"Kalka Mandir, Sector 40",Bangalore,Morning pooja followed by community lunch,bhajan.jpg,2025-07-15 07:38:55
8441,Kirtan Mela,Jagran,2025-10-06,19:00,"Kalka Mandir, Sector 27",Lucknow,Special spiritual event with prasad,ramayan.jpg,2025-07-15 07:38:55
8442,Ramayan Paath,Satsang,2025-09-10,08:15,"Shiv Mandir, Sector 7",Bangalore,Live bhajan by local artists,janmashtami.jpg,2025-07-15 07:38:55
8443,Sunderkand Path,Bhajan,2025-10-25,12:15,"Shiv Mandir, Sector 41",Delhi,All-night Jagran with langar,ramayan.jpg,2025-07-15 07:38:55
8444,Hanuman Jayanti,Satsang,2025-09-21,10:00,"Hanuman Mandir, Sector 38",Delhi,Special spiritual event with prasad,matachowki.jpg,2025-07-15 07:38:55
8445,Hanuman Jayanti,Pooja,2025-08-03,12:30,"Durga Mandir, Sector 20",Mumbai,All-night Jagran with langar,matachowki.jpg,2025-07-15 07:38:55
8446,Mata Ki Chowki,Pooja,2025-10-05,07:45,"ISKCON Temple, Sector 23",Delhi,Morning pooja followed by community lunch,matachowki.jpg,2025-07-15 07:38:55
8447,Ganesh Chaturthi,Satsang,2025-09-28,20:00,"Kalka Mandir, Sector 12",Lucknow,Live bhajan by local artists,ramayan.jpg,2025-07-15 07:38:55
8448,Mata Ki Chowki,Pooja,2025-10-07,17:15,"Kalka Mandir, Sector 20",Ahmedabad,Live bhajan by local artists,noimage.jpg,2025-07-15 07:38:55
8449,Shivratri Pooja,Pooja,2025-09-19,15:45,"Radha Krishna Mandir, Sector 38",Varanasi,Path and kirtan with spiritual leaders,bhajan.jpg,2025-07-15 07:38:55
8450,Ramayan Paath,Satsang,2025-09-14,08:30,"Kalka Mandir, Sector 40",Ahmedabad,All-night Jagran with langar,janmashtami.jpg,2025-07-15 07:38:55
8451,Lakshmi Poojan,Bhajan,2025-08-27,09:00,"Vaishno Devi Mandir, Sector 37",Ahmedabad,Special spiritual event with prasad,janmashtami.jpg,2025-07-15 07:38:55
8452,Satsang Sabha,Bhajan,2025-10-17,21:30,"Shiv Mandir, Sector 37",Varanasi,Live bhajan by local artists,sunderkand.jpg,2025-07-15 07:38:55
8453,Kirtan Mela,Bhajan,2025-08-13,19:30,"ISKCON Temple, Sector 21",Hyderabad,Live bhajan by local artists,bhajan.jpg,2025-07-15 07:38:55
8454,Satsang Sabha,Satsang,2025-09-26,21:00,"Vaishno Devi Mandir, Sector 48",Ahmedabad,All-night Jagran with langar,bhajan.jpg,2025-07-15 07:38:55
8455,Sunderkand Path,Bhajan,2025-08-08,17:45,"Kalka Mandir, Sector 27",Jaipur,Path and kirtan with spiritual leaders,sunderkand.jpg,2025-07-15 07:38:55
8456,Shivratri Pooja,Satsang,2025-10-18,07:30,"Kalka Mandir, Sector 10",Hyderabad,Path and kirtan with spiritual leaders,bhajan.jpg,2025-07-15 07:38:55
8457,Lakshmi Poojan,Pooja,2025-10-18,14:15,"Kalka Mandir, Sector 13",Jaipur,All-night Jagran with langar,janmashtami.jpg,2025-07-15 07:38:55
8458,Ramayan Paath,Satsang,2025-09-07,11:30,"ISKCON Temple, Sector 6",Ahmedabad,Live bhajan by local artists,noimage.jpg,2025-07-15 07:38:55
8459,Lakshmi Poojan,Pooja,2025-10-16,15:15,"Shiv Mandir, Sector 31",Delhi,Special spiritual event with prasad,janmashtami.jpg,2025-07-15 07:38:55
8460,Hanuman Jayanti,Satsang,2025-10-07,15:30,"Radha Krishna Mandir, Sector 14",Hyderabad,Live bhajan by local artists,noimage.jpg,2025-07-15 07:38:55
8461,Mata Ki Chowki,Jagran,2025-10-30,14:00,"Shiv Mandir, Sector 3",Mumbai,Morning pooja followed by community lunch,matachowki.jpg,2025-07-15 07:38:55
8462,Hanuman Jayanti,Bhajan,2025-09-17,16:45,"ISKCON Temple, Sector 24",Mumbai,Morning pooja followed by community lunch,janmashtami.jpg,2025-07-15 07:38:55
8463,Shivratri Pooja,Jagran,2025-08-04,16:00,"Kalka Mandir, Sector 32",Lucknow,All-night Jagran with langar,janmashtami.jpg,2025-07-15 07:38:55
8464,Satsang Sabha,Pooja,2025-08-10,15:30,"Hanuman Mandir, Sector 6",Delhi,Path and kirtan with spiritual leaders,shivratri.jpg,2025-07-15 07:38:55
8465,Sunderkand Path,Satsang,2025-09-19,12:15,"Hanuman Mandir, Sector 14",Mumbai,Live bhajan by local artists,matachowki.jpg,2025-07-15 07:38:55
8466,Radha Ashtami,Bhajan,2025-09-21,14:30,"Durga Mandir, Sector 41",Ahmedabad,All-night Jagran with langar,sunderkand.jpg,2025-07-15 07:38:55
8467,Lakshmi Poojan,Jagran,2025-09-18,15:30,"Hanuman Mandir, Sector 49",Delhi,Path and kirtan with spiritual leaders,ramayan.jpg,2025-07-15 07:38:55
8468,Durga Saptashati,Bhajan,2025-09-03,12:45,"Vaishno Devi Mandir, Sector 49",Jaipur,Morning pooja followed by community lunch,bhajan.jpg,2025-07-15 07:38:55
8469,Navratri Bhajan,Jagran,2025-08-01,09:15,"Vaishno Devi Mandir, Sector 25",Mumbai,Morning pooja followed by community lunch,janmashtami.jpg,2025-07-15 07:38:55
8470,Durga Saptashati,Bhajan,2025-08-26,09:15,"Vaishno Devi Mandir, Sector 13",Bangalore,Path and kirtan with spiritual leaders,matachowki.jpg,2025-07-15 07:38:55
8471,Hanuman Jayanti,Bhajan,2025-09-12,20:00,"Shiv Mandir, Sector 38",Bangalore,Live bhajan by local artists,sunderkand.jpg,2025-07-15 07:38:55
8472,Satsang Sabha,Pooja,2025-10-24,20:30,"Vaishno Devi Mandir, Sector 27",Hyderabad,Morning pooja followed by community lunch,sunderkand.jpg,2025-07-15 07:38:55
8473,Krishna Janmashtami,Satsang,2025-08-09,19:00,"Vaishno Devi Mandir, Sector 29",Jaipur,Path and kirtan with spiritual leaders,shivratri.jpg,2025-07-15 07:38:55
8474,Mata Ki Chowki,Jagran,2025-10-04,05:00,"Shiv Mandir, Sector 14",Bangalore,Live bhajan by local artists,noimage.jpg,2025-07-15 07:38:55
8475,Kirtan Mela,Satsang,2025-08-26,17:00,"Vaishno Devi Mandir, Sector 15",Jaipur,Special spiritual event with prasad,sunderkand.jpg,2025-07-15 07:38:55
8476,Kirtan Mela,Satsang,2025-09-22,21:00,"Kalka Mandir, Sector 28",Delhi,Morning pooja followed by community lunch,noimage.jpg,2025-07-15 07:38:55
8477,Hanuman Jayanti,Bhajan,2025-10-07,15:00,"Vaishno Devi Mandir, Sector 34",Chennai,Live bhajan by local artists,matachowki.jpg,2025-07-15 07:38:55
8478,Ganesh Chaturthi,Pooja,2025-08-02,09:15,"Vaishno Devi Mandir, Sector 26",Bangalore,Live bhajan by local artists,sunderkand.jpg,2025-07-15 07:38:55
8479,Kirtan Mela,Jagran,2025-09-07,19:00,"Kalka Mandir, Sector 22",Pune,Special spiritual event with prasad,janmashtami.jpg,2025-07-15 07:38:55
8480,Jagran Mahotsav,Pooja,2025-08-09,16:15,"ISKCON Temple, Sector 33",Hyderabad,Path and kirtan with spiritual leaders,noimage.jpg,2025-07-15 07:38:55
8481,Durga Saptashati,Pooja,2025-08-28,21:30,"Durga Mandir, Sector 7",Varanasi,Live bhajan by local artists,janmashtami.jpg,2025-07-15 07:38:55
8482,Radha Ashtami,Bhajan,2025-08-12,13:30,"Radha Krishna Mandir, Sector 31",Bangalore,Special spiritual event with prasad,bhajan.jpg,2025-07-15 07:38:55
8483,Ramayan Paath,Jagran,2025-08-12,07:00,"Kalka Mandir, Sector 14",Chennai,Path and kirtan with spiritual leaders,shivratri.jpg,2025-07-15 07:38:55
8484,Mata Ki Chowki,Bhajan,2025-10-04,16:15,"Kalka Mandir, Sector 27",Bangalore,Morning pooja followed by community lunch,sunderkand.jpg,2025-07-15 07:38:55
8485,Kirtan Mela,Pooja,2025-10-29,11:45,"Durga Mandir, Sector 32",Pune,Special spiritual event with prasad,noimage.jpg,2025-07-15 07:38:55
8486,Krishna Janmashtami,Jagran,2025-10-12,17:30,"Radha Krishna Mandir, Sector 8",Ahmedabad,All-night Jagran with langar,sunderkand.jpg,2025-07-15 07:38:55
8487,Hanuman Jayanti,Satsang,2025-10-24,17:15,"ISKCON Temple, Sector 4",Delhi,Path and kirtan with spiritual leaders,bhajan.jpg,2025-07-15 07:38:55
8488,Radha Ashtami,Pooja,2025-09-30,16:30,"Vaishno Devi Mandir, Sector 15",Chennai,Morning pooja followed by community lunch,matachowki.jpg,2025-07-15 07:38:55
8489,Jagran Mahotsav,Bhajan,2025-10-19,19:30,"Radha Krishna Mandir, Sector 18",Pune,Morning pooja followed by community lunch,ramayan.jpg,2025-07-15 07:38:55
8490,Shivratri Pooja,Pooja,2025-08-07,08:15,"Hanuman Mandir, Sector 3",Chennai,All-night Jagran with langar,sunderkand.jpg,2025-07-15 07:38:55
8491,Ramayan Paath,Bhajan,2025-08-16,11:45,"Vaishno Devi Mandir, Sector 15",Jaipur,Morning pooja followed by community lunch,matachowki.jpg,2025-07-15 07:38:55
8492,Radha Ashtami,Pooja,2025-08-27,17:30,"Durga Mandir, Sector 27",Lucknow,Special spiritual event with prasad,matachowki.jpg,2025-07-15 07:38:55
8493,Satsang Sabha,Bhajan,2025-09-22,21:00,"Radha Krishna Mandir, Sector 4",Delhi,Live bhajan by local artists,matachowki.jpg,2025-07-15 07:38:55
8494,Shivratri Pooja,Satsang,2025-09-06,13:15,"Shiv Mandir, Sector 4",Bangalore,Path and kirtan with spiritual leaders,bhajan.jpg,2025-07-15 07:38:55
8495,Navratri Bhajan,Bhajan,2025-09-15,05:30,"Hanuman Mandir, Sector 30",Mumbai,All-night Jagran with langar,sunderkand.jpg,2025-07-15 07:38:55
8496,Navratri Bhajan,Satsang,2025-08-20,07:15,"Hanuman Mandir, Sector 37",Hyderabad,Live bhajan by local artists,bhajan.jpg,2025-07-15 07:38:55
8497,Shivratri Pooja,Satsang,2025-10-16,15:45,"Hanuman Mandir, Sector 20",Ahmedabad,Morning pooja followed by community lunch,bhajan.jpg,2025-07-15 07:38:55
8498,Kirtan Mela,Bhajan,2025-08-24,15:45,"Kalka Mandir, Sector 28",Hyderabad,Live bhajan by local artists,ramayan.jpg,2025-07-15 07:38:55
8499,Sunderkand Path,Bhajan,2025-08-12,21:30,"Vaishno Devi Mandir, Sector 6",Pune,Live bhajan by local artists,ramayan.jpg,2025-07-15 07:38:55
8500,Navratri Bhajan,Pooja,2025-09-01,21:00,"Radha Krishna Mandir, Sector 6",Ahmedabad,Path and kirtan with spiritual leaders,shivratri.jpg,2025-07-15 07:38:55
8501,Kirtan Mela,Jagran,2025-09-26,06:45,"Radha Krishna Mandir, Sector 21",Ahmedabad,All-night Jagran with langar,sunderkand.jpg,2025-07-15 07:38:55
8502,Satsang Sabha,Jagran,2025-09-26,05:45,"Hanuman Mandir, Sector 17",Delhi,All-night Jagran with langar,ramayan.jpg,2025-07-15 07:38:55
8503,Bhajan Sandhya,Jagran,2025-09-01,17:15,"Kalka Mandir, Sector 37",Mumbai,Morning pooja followed by community lunch,sunderkand.jpg,2025-07-15 07:38:55
8504,Kirtan Mela,Pooja,2025-10-05,17:15,"Kalka Mandir, Sector 5",Bangalore,Special spiritual event with prasad,sunderkand.jpg,2025-07-15 07:38:55
8505,Kirtan Mela,Satsang,2025-10-30,09:30,"Shiv Mandir, Sector 31",Hyderabad,Morning pooja followed by community lunch,janmashtami.jpg,2025-07-15 07:38:55
8506,Lakshmi Poojan,Bhajan,2025-09-26,19:00,"ISKCON Temple, Sector 23",Mumbai,Live bhajan by local artists,noimage.jpg,2025-07-15 07:38:55
8507,Ganesh Chaturthi,Satsang,2025-10-25,20:45,"Hanuman Mandir, Sector 12",Delhi,Morning pooja followed by community lunch,sunderkand.jpg,2025-07-15 07:38:55
8508,Ramayan Paath,Pooja,2025-10-07,18:15,"Kalka Mandir, Sector 15",Chennai,Morning pooja followed by community lunch,ramayan.jpg,2025-07-15 07:38:55
8509,Shivratri Pooja,Bhajan,2025-10-26,06:30,"Radha Krishna Mandir, Sector 6",Varanasi,Morning pooja followed by community lunch,noimage.jpg,2025-07-15 07:38:55
8510,Hanuman Jayanti,Bhajan,2025-09-02,09:30,"Radha Krishna Mandir, Sector 19",Mumbai,All-night Jagran with langar,sunderkand.jpg,2025-07-15 07:38:55
8511,Sunderkand Path,Satsang,2025-10-25,09:00,"Durga Mandir, Sector 7",Chennai,Morning pooja followed by community lunch,bhajan.jpg,2025-07-15 07:38:55
8512,Bhajan Sandhya,Jagran,2025-09-13,08:15,"Hanuman Mandir, Sector 28",Lucknow,Live bhajan by local artists,noimage.jpg,2025-07-15 07:38:55
8513,Ganesh Chaturthi,Satsang,2025-09-22,20:00,"Durga Mandir, Sector 6",Chennai,Path and kirtan with spiritual leaders,noimage.jpg,2025-07-15 07:38:55
8514,Hanuman Jayanti,Bhajan,2025-10-21,09:45,"Kalka Mandir, Sector 8",Delhi,Morning pooja followed by community lunch,noimage.jpg,2025-07-15 07:38:55
8515,Jagran Mahotsav,Satsang,2025-10-12,10:15,"Shiv Mandir, Sector 35",Hyderabad,Live bhajan by local artists,noimage.jpg,2025-07-15 07:38:55
8516,Mata Ki Chowki,Pooja,2025-08-19,09:45,"Vaishno Devi Mandir, Sector 6",Varanasi,Live bhajan by local artists,noimage.jpg,2025-07-15 07:38:55
8517,Satsang Sabha,Satsang,2025-10-22,20:30,"ISKCON Temple, Sector 46",Lucknow,Morning pooja followed by community lunch,bhajan.jpg,2025-07-15 07:38:55
8518,Satsang Sabha,Jagran,2025-08-03,06:30,"Kalka Mandir, Sector 49",Jaipur,All-night Jagran with langar,bhajan.jpg,2025-07-15 07:38:55
8519,Durga Saptashati,Jagran,2025-10-13,07:45,"Radha Krishna Mandir, Sector 3",Chennai,Morning pooja followed by community lunch,noimage.jpg,2025-07-15 07:38:55
8520,Shivratri Pooja,Pooja,2025-08-06,05:15,"Radha Krishna Mandir, Sector 46",Lucknow,All-night Jagran with langar,noimage.jpg,2025-07-15 07:38:55
8521,Navratri Bhajan,Jagran,2025-10-26,06:45,"Shiv Mandir, Sector 23",Hyderabad,Morning pooja followed by community lunch,bhajan.jpg,2025-07-15 07:38:55
8522,Lakshmi Poojan,Bhajan,2025-10-13,20:00,"Radha Krishna Mandir, Sector 12",Lucknow,Morning pooja followed by community lunch,sunderkand.jpg,2025-07-15 07:38:55
8523,Jagran Mahotsav,Pooja,2025-09-28,16:15,"Kalka Mandir, Sector 30",Hyderabad,Live bhajan by local artists,bhajan.jpg,2025-07-15 07:38:55
8524,Ramayan Paath,Bhajan,2025-08-06,14:30,"Shiv Mandir, Sector 39",Bangalore,Live bhajan by local artists,janmashtami.jpg,2025-07-15 07:38:55
8525,Bhajan Sandhya,Jagran,2025-09-13,05:15,"Durga Mandir, Sector 36",Hyderabad,Special spiritual event with prasad,shivratri.jpg,2025-07-15 07:38:55
8526,Durga Saptashati,Jagran,2025-08-03,21:00,"Durga Mandir, Sector 47",Jaipur,All-night Jagran with langar,janmashtami.jpg,2025-07-15 07:38:55
8527,Ganesh Chaturthi,Bhajan,2025-10-11,13:45,"Radha Krishna Mandir, Sector 34",Lucknow,Special spiritual event with prasad,sunderkand.jpg,2025-07-15 07:38:55
8528,Krishna Janmashtami,Pooja,2025-10-01,10:00,"Vaishno Devi Mandir, Sector 39",Ahmedabad,Morning pooja followed by community lunch,janmashtami.jpg,2025-07-15 07:38:55
8529,Satsang Sabha,Jagran,2025-08-16,05:00,"Hanuman Mandir, Sector 31",Varanasi,Live bhajan by local artists,noimage.jpg,2025-07-15 07:38:55
8530,Krishna Janmashtami,Pooja,2025-08-14,15:00,"Shiv Mandir, Sector 42",Lucknow,Special spiritual event with prasad,matachowki.jpg,2025-07-15 07:38:55
8531,Ganesh Chaturthi,Pooja,2025-10-05,18:15,"Vaishno Devi Mandir, Sector 48",Bangalore,All-night Jagran with langar,shivratri.jpg,2025-07-15 07:38:55
8532,Hanuman Jayanti,Jagran,2025-10-09,10:30,"Radha Krishna Mandir, Sector 11",Hyderabad,All-night Jagran with langar,matachowki.jpg,2025-07-15 07:38:55
8533,Sunderkand Path,Satsang,2025-10-19,17:00,"Durga Mandir, Sector 43",Mumbai,Path and kirtan with spiritual leaders,bhajan.jpg,2025-07-15 07:38:55
8534,Jagran Mahotsav,Satsang,2025-08-03,06:00,"Shiv Mandir, Sector 7",Varanasi,Morning pooja followed by community lunch,matachowki.jpg,2025-07-15 07:38:55
8535,Ramayan Paath,Pooja,2025-09-23,21:30,"Shiv Mandir, Sector 43",Lucknow,Path and kirtan with spiritual leaders,janmashtami.jpg,2025-07-15 07:38:55
8536,Satsang Sabha,Satsang,2025-09-13,10:00,"Shiv Mandir, Sector 2",Varanasi,Live bhajan by local artists,janmashtami.jpg,2025-07-15 07:38:55
8537,Ganesh Chaturthi,Pooja,2025-08-01,09:30,"ISKCON Temple, Sector 18",Ahmedabad,Morning pooja followed by community lunch,bhajan.jpg,2025-07-15 07:38:55
8538,Kirtan Mela,Jagran,2025-10-12,05:45,"Durga Mandir, Sector 44",Jaipur,Special spiritual event with prasad,janmashtami.jpg,2025-07-15 07:38:55
8539,Hanuman Jayanti,Pooja,2025-09-03,13:15,"Radha Krishna Mandir, Sector 34",Jaipur,Path and kirtan with spiritual leaders,ramayan.jpg,2025-07-15 07:38:55
8540,Ganesh Chaturthi,Jagran,2025-10-28,09:15,"ISKCON Temple, Sector 38",Hyderabad,Special spiritual event with prasad,janmashtami.jpg,2025-07-15 07:38:55
8541,Navratri Bhajan,Satsang,2025-09-28,19:00,"Hanuman Mandir, Sector 29",Ahmedabad,Morning pooja followed by community lunch,shivratri.jpg,2025-07-15 07:38:55
8542,Ramayan Paath,Pooja,2025-08-22,16:45,"Durga Mandir, Sector 33",Ahmedabad,Morning pooja followed by community lunch,sunderkand.jpg,2025-07-15 07:38:55
8543,Kirtan Mela,Bhajan,2025-09-12,13:00,"Shiv Mandir, Sector 42",Bangalore,All-night Jagran with langar,janmashtami.jpg,2025-07-15 07:38:55
8544,Lakshmi Poojan,Satsang,2025-08-29,07:30,"Radha Krishna Mandir, Sector 41",Jaipur,Live bhajan by local artists,ramayan.jpg,2025-07-15 07:38:55
8545,Navratri Bhajan,Satsang,2025-10-05,17:00,"Hanuman Mandir, Sector 43",Delhi,Live bhajan by local artists,bhajan.jpg,2025-07-15 07:38:55
8546,Lakshmi Poojan,Jagran,2025-09-28,11:00,"Shiv Mandir, Sector 47",Pune,Morning pooja followed by community lunch,bhajan.jpg,2025-07-15 07:38:55
8547,Satsang Sabha,Bhajan,2025-09-08,17:15,"Hanuman Mandir, Sector 50",Hyderabad,All-night Jagran with langar,bhajan.jpg,2025-07-15 07:38:55
8548,Krishna Janmashtami,Jagran,2025-09-03,12:15,"ISKCON Temple, Sector 15",Delhi,Morning pooja followed by community lunch,noimage.jpg,2025-07-15 07:38:55
8549,Sunderkand Path,Bhajan,2025-10-24,08:00,"Shiv Mandir, Sector 31",Jaipur,Morning pooja followed by community lunch,sunderkand.jpg,2025-07-15 07:38:55
8550,Jagran Mahotsav,Jagran,2025-09-29,18:15,"Kalka Mandir, Sector 48",Chennai,Morning pooja followed by community lunch,matachowki.jpg,2025-07-15 07:38:55
8551,Mata Ki Chowki,Satsang,2025-09-14,19:15,"Shiv Mandir, Sector 4",Jaipur,Live bhajan by local artists,shivratri.jpg,2025-07-15 07:38:55
8552,Satsang Sabha,Bhajan,2025-10-01,21:15,"Kalka Mandir, Sector 21",Ahmedabad,Path and kirtan with spiritual leaders,bhajan.jpg,2025-07-15 07:38:55
8553,Shivratri Pooja,Jagran,2025-10-24,21:45,"Radha Krishna Mandir, Sector 7",Mumbai,Special spiritual event with prasad,janmashtami.jpg,2025-07-15 07:38:55
8554,Kirtan Mela,Bhajan,2025-09-11,13:45,"ISKCON Temple, Sector 18",Delhi,Live bhajan by local artists,matachowki.jpg,2025-07-15 07:38:55
8555,Bhajan Sandhya,Satsang,2025-09-24,09:30,"Vaishno Devi Mandir, Sector 22",Mumbai,Path and kirtan with spiritual leaders,noimage.jpg,2025-07-15 07:38:55
8556,Shivratri Pooja,Jagran,2025-08-31,17:30,"Kalka Mandir, Sector 15",Bangalore,Special spiritual event with prasad,matachowki.jpg,2025-07-15 07:38:55
8557,Satsang Sabha,Pooja,2025-10-06,05:45,"Vaishno Devi Mandir, Sector 7",Bangalore,Live bhajan by local artists,ramayan.jpg,2025-07-15 07:38:55
8558,Kirtan Mela,Satsang,2025-09-17,15:30,"Hanuman Mandir, Sector 45",Pune,Live bhajan by local artists,noimage.jpg,2025-07-15 07:38:55
8559,Ramayan Paath,Pooja,2025-09-03,09:45,"Vaishno Devi Mandir, Sector 19",Delhi,Morning pooja followed by community lunch,bhajan.jpg,2025-07-15 07:38:55
8560,Mata Ki Chowki,Pooja,2025-08-12,10:00,"Shiv Mandir, Sector 50",Jaipur,All-night Jagran with langar,shivratri.jpg,2025-07-15 07:38:55
8561,Sunderkand Path,Bhajan,2025-08-22,21:45,"ISKCON Temple, Sector 5",Mumbai,Path and kirtan with spiritual leaders,sunderkand.jpg,2025-07-15 07:38:55
8562,Mata Ki Chowki,Satsang,2025-08-06,07:15,"Durga Mandir, Sector 27",Delhi,All-night Jagran with langar,bhajan.jpg,2025-07-15 07:38:55
8563,Lakshmi Poojan,Bhajan,2025-10-02,08:30,"Radha Krishna Mandir, Sector 36",Mumbai,Special spiritual event with prasad,matachowki.jpg,2025-07-15 07:38:55
8564,Krishna Janmashtami,Pooja,2025-09-15,09:00,"Radha Krishna Mandir, Sector 13",Hyderabad,Live bhajan by local artists,ramayan.jpg,2025-07-15 07:38:55
8565,Lakshmi Poojan,Pooja,2025-10-21,09:00,"Radha Krishna Mandir, Sector 47",Bangalore,Morning pooja followed by community lunch,ramayan.jpg,2025-07-15 07:38:55
8566,Radha Ashtami,Satsang,2025-09-11,16:00,"Radha Krishna Mandir, Sector 49",Pune,Morning pooja followed by community lunch,bhajan.jpg,2025-07-15 07:38:55
8567,Mata Ki Chowki,Satsang,2025-08-28,16:45,"Shiv Mandir, Sector 2",Varanasi,Morning pooja followed by community lunch,matachowki.jpg,2025-07-15 07:38:55
8568,Shivratri Pooja,Bhajan,2025-09-13,14:15,"Vaishno Devi Mandir, Sector 40",Ahmedabad,All-night Jagran with langar,ramayan.jpg,2025-07-15 07:38:55
8569,Ramayan Paath,Bhajan,2025-08-10,09:15,"Durga Mandir, Sector 19",Jaipur,Morning pooja followed by community lunch,sunderkand.jpg,2025-07-15 07:38:55
8570,Lakshmi Poojan,Bhajan,2025-08-08,19:15,"Shiv Mandir, Sector 36",Jaipur,All-night Jagran with langar,ramayan.jpg,2025-07-15 07:38:55
8571,Ramayan Paath,Satsang,2025-09-16,08:15,"Hanuman Mandir, Sector 26",Ahmedabad,Special spiritual event with prasad,noimage.jpg,2025-07-15 07:38:55
8572,Jagran Mahotsav,Jagran,2025-08-10,18:15,"Hanuman Mandir, Sector 3",Bangalore,Special spiritual event with prasad,matachowki.jpg,2025-07-15 07:38:55
8573,Krishna Janmashtami,Satsang,2025-10-19,10:30,"Vaishno Devi Mandir, Sector 46",Varanasi,Morning pooja followed by community lunch,janmashtami.jpg,2025-07-15 07:38:55
8574,Ramayan Paath,Jagran,2025-08-24,14:15,"Shiv Mandir, Sector 17",Hyderabad,Special spiritual event with prasad,shivratri.jpg,2025-07-15 07:38:55
